x,y,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,LOCAL_MONTH,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,ID,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY_FLAG,TOTAL_SNOW,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE,LOCAL_DAY,STATION_NAME,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,TOTAL_PRECIPITATION_FLAG
-122.50639083333333,53.02666888888889,,,-14.1,2,97,-8.4,,1096631.2021.2.6,,,2021,,,,26.4,,33,BC,6,QUESNEL AIRPORT AUTO,-2.8,0,1096631,,71,,,32,2021-02-06 00:00:00,,,4.3,25,
-122.50639083333333,53.02666888888889,,,-25.5,2,83,-18.7,,1096631.2021.2.7,,,2021,,,,36.7,M,,BC,7,QUESNEL AIRPORT AUTO,-11.8,0,1096631,,56,M,,,2021-02-07 00:00:00,,,0.1,25,
-122.50639083333333,53.02666888888889,,,-30.8,2,80,-24.2,,1096631.2021.2.8,,,2021,,,,42.2,,,BC,8,QUESNEL AIRPORT AUTO,-17.5,0,1096631,,55,,,,2021-02-08 00:00:00,,,0,23,
-122.50639083333333,53.02666888888889,,,-30.6,2,78,-25.1,,1096631.2021.2.9,,,2021,,,,43.1,,32,BC,9,QUESNEL AIRPORT AUTO,-19.7,0,1096631,,68,,,31,2021-02-09 00:00:00,,,1.3,23,
-122.50639083333333,53.02666888888889,,,-35.3,2,79,-27.4,,1096631.2021.2.10,,,2021,,,,45.4,,,BC,10,QUESNEL AIRPORT AUTO,-19.5,0,1096631,,49,,,,2021-02-10 00:00:00,,,0,24,
-122.50639083333333,53.02666888888889,,,-35.7,2,80,-27.1,,1096631.2021.2.11,,,2021,,,,45.1,,,BC,11,QUESNEL AIRPORT AUTO,-18.4,0,1096631,,53,,,,2021-02-11 00:00:00,,,0,24,
-122.50639083333333,53.02666888888889,,,-30.7,2,81,-23.9,,1096631.2021.2.12,,,2021,,,,41.9,,,BC,12,QUESNEL AIRPORT AUTO,-17.1,0,1096631,,61,,,,2021-02-12 00:00:00,,,0,24,
-122.50639083333333,53.02666888888889,,,-29.8,2,82,-23.4,,1096631.2021.2.13,,,2021,,,,41.4,,,BC,13,QUESNEL AIRPORT AUTO,-17.1,0,1096631,,69,,,,2021-02-13 00:00:00,,,0,23,
-122.50639083333333,53.02666888888889,,,-23.3,2,85,-13.6,,1096631.2021.2.14,,,2021,,,,31.6,,,BC,14,QUESNEL AIRPORT AUTO,-4,0,1096631,,66,,,,2021-02-14 00:00:00,,,0.1,23,
-122.50639083333333,53.02666888888889,,,-7.6,2,85,-4.6,,1096631.2021.2.15,,,2021,,,,22.6,,,BC,15,QUESNEL AIRPORT AUTO,-1.5,0,1096631,,57,,,,2021-02-15 00:00:00,,,0,23,
-122.50639083333333,53.02666888888889,,,-9.6,2,98,-5.4,,1096631.2021.2.16,,,2021,,,,23.4,,,BC,16,QUESNEL AIRPORT AUTO,-1.2,0,1096631,,75,,,,2021-02-16 00:00:00,,,4.3,22,
-122.50639083333333,53.02666888888889,,,-18,2,94,-10,,1096631.2021.2.17,,,2021,,,,28,,,BC,17,QUESNEL AIRPORT AUTO,-2,0,1096631,,65,,,,2021-02-17 00:00:00,,,0,27,
-122.50639083333333,53.02666888888889,,,-16.9,2,91,-8.6,,1096631.2021.2.18,,,2021,,,,26.6,,,BC,18,QUESNEL AIRPORT AUTO,-0.3,0,1096631,,59,,,,2021-02-18 00:00:00,,,0.2,23,
-122.50639083333333,53.02666888888889,,,-10.6,2,93,-4.3,,1096631.2021.2.19,,,2021,,,,22.3,,12,BC,19,QUESNEL AIRPORT AUTO,2.1,0,1096631,,57,,,31,2021-02-19 00:00:00,,,0,26,
-122.50639083333333,53.02666888888889,,,-12.5,2,95,-5.3,,1096631.2021.2.20,,,2021,,,,23.3,,12,BC,20,QUESNEL AIRPORT AUTO,1.8,0,1096631,,55,,,33,2021-02-20 00:00:00,,,0,25,
-122.50639083333333,53.02666888888889,,,1.1,2,66,5.8,,1096631.2021.2.21,,,2021,,,,12.2,,26,BC,21,QUESNEL AIRPORT AUTO,10.4,0,1096631,,43,,,45,2021-02-21 00:00:00,,,0,24,
-122.50639083333333,53.02666888888889,,,-8.6,2,96,-0.8,,1096631.2021.2.22,,,2021,,,,18.8,,30,BC,22,QUESNEL AIRPORT AUTO,7,0,1096631,,32,,,49,2021-02-22 00:00:00,,,0,17,
-122.50639083333333,53.02666888888889,,,-8.2,2,94,-2.8,,1096631.2021.2.23,,,2021,,,,20.8,,,BC,23,QUESNEL AIRPORT AUTO,2.5,0,1096631,,54,,,,2021-02-23 00:00:00,,,0.3,17,
-122.50639083333333,53.02666888888889,,,-13.7,2,96,-5.9,,1096631.2021.2.24,,,2021,,,,23.9,,17,BC,24,QUESNEL AIRPORT AUTO,1.9,0,1096631,,44,,,55,2021-02-24 00:00:00,,,2.9,17,
-122.50639083333333,53.02666888888889,,,-1.7,2,91,1.1,,1096631.2021.2.25,,,2021,,,,16.9,,11,BC,25,QUESNEL AIRPORT AUTO,4,0,1096631,,53,,,33,2021-02-25 00:00:00,,,0,21,
-122.50639083333333,53.02666888888889,,,-5.5,2,89,-1.4,,1096631.2021.2.26,,,2021,,,,19.4,,33,BC,26,QUESNEL AIRPORT AUTO,2.8,0,1096631,,51,,,38,2021-02-26 00:00:00,,,0,20,
-122.50639083333333,53.02666888888889,,,-15.7,2,95,-6.8,,1096631.2021.2.27,,,2021,,,,24.8,,34,BC,27,QUESNEL AIRPORT AUTO,2,0,1096631,,43,,,42,2021-02-27 00:00:00,,,6,21,
-122.50639083333333,53.02666888888889,,,-1.5,2,96,1,,1096631.2021.2.28,,,2021,,,,17,,12,BC,28,QUESNEL AIRPORT AUTO,3.5,0,1096631,,77,,,36,2021-02-28 00:00:00,,,8.3,37,
-122.50639083333333,53.02666888888889,,,-4,3,90,1.7,,1096631.2021.3.1,,,2021,,,,16.3,,32,BC,1,QUESNEL AIRPORT AUTO,7.5,0,1096631,,51,,,40,2021-03-01 00:00:00,,,0.7,34,
-122.50639083333333,53.02666888888889,,,-8.2,3,96,-2.4,,1096631.2021.3.2,,,2021,,,,20.4,,,BC,2,QUESNEL AIRPORT AUTO,3.5,0,1096631,,52,,,,2021-03-02 00:00:00,,,0,29,
-122.50639083333333,53.02666888888889,,,-1.4,3,65,2.3,,1096631.2021.3.3,,,2021,,,,15.7,,16,BC,3,QUESNEL AIRPORT AUTO,6,0,1096631,,42,,,34,2021-03-03 00:00:00,,,0,29,
-122.50639083333333,53.02666888888889,,,-3.6,3,82,4.5,,1096631.2021.3.4,,,2021,,,,13.5,,14,BC,4,QUESNEL AIRPORT AUTO,12.5,0,1096631,,29,,,42,2021-03-04 00:00:00,,,0,28,
-122.50639083333333,53.02666888888889,,,0.4,3,93,6.5,,1096631.2021.3.5,,,2021,,,,11.5,,21,BC,5,QUESNEL AIRPORT AUTO,12.5,0,1096631,,36,,,63,2021-03-05 00:00:00,,,0.4,25,
-122.50639083333333,53.02666888888889,,,-2.6,3,75,2.6,,1096631.2021.3.6,,,2021,,,,15.4,,,BC,6,QUESNEL AIRPORT AUTO,7.8,0,1096631,,33,,,,2021-03-06 00:00:00,,,0,19,
-122.50639083333333,53.02666888888889,,,-6,3,95,-0.1,,1096631.2021.3.7,,,2021,,,,18.1,,,BC,7,QUESNEL AIRPORT AUTO,5.7,0,1096631,,50,,,,2021-03-07 00:00:00,,,0,19,
-122.50639083333333,53.02666888888889,,,-7.3,3,96,-0.2,,1096631.2021.3.8,,,2021,,,,18.2,,,BC,8,QUESNEL AIRPORT AUTO,6.9,0,1096631,,31,,,,2021-03-08 00:00:00,,,0,18,
-122.50639083333333,53.02666888888889,,,-7.9,3,93,-0.4,,1096631.2021.3.9,,,2021,,,,18.4,,,BC,9,QUESNEL AIRPORT AUTO,7,0,1096631,,30,,,,2021-03-09 00:00:00,,,0,18,
-122.50639083333333,53.02666888888889,,,-9.2,3,83,-3.8,,1096631.2021.3.10,,,2021,,,,21.8,,32,BC,10,QUESNEL AIRPORT AUTO,1.6,0,1096631,,27,,,41,2021-03-10 00:00:00,,,0,18,
-122.50639083333333,53.02666888888889,,,-11.9,3,78,-4.3,,1096631.2021.3.11,,,2021,,,,22.3,,11,BC,11,QUESNEL AIRPORT AUTO,3.3,0,1096631,,33,,,33,2021-03-11 00:00:00,,,0,17,
-122.50639083333333,53.02666888888889,,,1.9,3,60,5.4,,1096631.2021.3.12,,,2021,,,,12.6,,,BC,12,QUESNEL AIRPORT AUTO,8.9,0,1096631,,34,,,,2021-03-12 00:00:00,,,0,17,
-122.50639083333333,53.02666888888889,,,2.6,3,60,6.8,,1096631.2021.3.13,,,2021,,,,11.2,,,BC,13,QUESNEL AIRPORT AUTO,10.9,0,1096631,,36,,,,2021-03-13 00:00:00,,,0,13,
